Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,113,hr,5111,Yea
passage-suspension,113,hr,4031,Yea
passage-suspension,113,hr,503,Yea
passage,113,hres,590,Yea
passage-suspension,113,hr,685,Yea
passage,113,hres,715,Yea
passage-suspension,113,hr,4283,Yea
passage-suspension,113,hr,3530,Yea
passage,113,hres,710,Yea
passage-suspension,113,hr,4412,Yea
passage-suspension,113,hr,5029,Yea
passage-suspension,113,hr,935,Yea
passage,113,hres,574,Yea
passage,113,hres,565,Yea
passage,113,hconres,105,Yea
passage,113,hres,722,Yea
passage-suspension,113,hr,4809,Yea
passage-suspension,113,hr,5108,Yea
passage,113,hr,4660,Not Voting
passage-suspension,113,hr,5161,Yea
passage,113,hres,576,Yea
passage-suspension,113,hr,5081,Yea
passage-suspension,113,hr,4289,Yea
passage-suspension,113,hr,2431,Not Voting
passage,113,hr,4118,Yea
passage,113,hres,748,Yea
passage,113,hr,4486,Yea
passage-suspension,113,hr,1211,Yea
passage-suspension,113,hr,1123,Yea
passage-suspension,113,hr,4414,Yea
passage,113,hr,899,Not Voting
passage,113,hr,7,Yea
passage,113,hres,617,Yea
passage,113,hres,628,Not Voting
passage-suspension,113,hr,3979,Yea
passage-suspension,113,hr,803,Yea
passage-suspension,113,hr,3370,Yea
passage-suspension,113,hr,3448,Yea
passage-suspension,113,hr,316,Yea
passage-suspension,113,hr,4194,Yea
passage-suspension,113,hr,5162,Yea
passage-suspension,113,hr,1228,Yea
passage-suspension,113,hr,2126,Yea
passage-suspension,113,hres,499,Yea
passage-suspension,113,hr,1671,Yea
passage,113,hr,647,Yea
passage-suspension,113,hr,3375,Yea
passage,113,hr,2642,Yea
passage,114,s,1,Yea
passage,114,hr,3504,Yea
passage-suspension,114,hconres,25,Yea
passage,114,hres,315,Yea
passage,114,hres,347,Yea
passage,114,hres,305,Yea
passage,114,hres,42,Yea
passage,114,hres,462,Yea
passage,114,hr,2029,Yea
passage-suspension,114,hr,1020,Yea
passage-suspension,114,hr,203,Yea
passage-suspension,114,hr,294,Yea
passage-suspension,114,hr,23,Yea
passage-suspension,114,hres,348,Yea
passage-suspension,114,hres,162,Yea
passage,114,hr,685,Yea
passage,114,hr,2029,Yea
passage,114,hr,2685,Yea
passage-suspension,114,hr,322,Yea
passage,114,hres,461,Yea
passage,114,hr,644,Yea
passage-suspension,114,hr,360,Yea
passage-suspension,114,hr,33,Yea
passage,114,hres,129,Yea
passage,114,hr,2393,Yea
passage,114,hr,1937,Yea
passage,114,hr,3,Yea
passage-suspension,114,hr,1313,Yea
passage,114,hr,3236,Yea
passage-suspension,114,hr,675,Yea
passage,114,hr,2048,Yea
passage,114,hr,2028,Yea
passage-suspension,114,hr,91,Yea
passage,114,hr,2250,Yea
passage-suspension,114,s,1170,Yea
passage,114,hr,1994,Yea
passage-suspension,114,hr,2722,Yea
passage-suspension,114,hr,158,Yea
passage,114,hres,260,Yea
passage-suspension,114,s,1090,Yea
passage-suspension,114,hr,2770,Yea
passage-suspension,114,hr,3750,Yea
passage-suspension,114,s,1482,Yea
passage,114,hr,3461,Nay
passage,114,hr,2262,Yea
passage-suspension,114,hr,2499,Yea
passage,114,hres,526,Yea
passage,114,hr,1737,Yea
passage,114,hres,411,Yea
passage-suspension,114,hr,1214,Yea
passage-suspension,114,hr,2297,Yea
passage,114,s,1177,Yea
passage-suspension,114,hr,1656,Yea
passage-suspension,114,hr,4246,Yea
passage,114,hr,1210,Yea
passage-suspension,114,hr,1694,Yea
passage,114,hres,274,Yea
passage-suspension,114,hr,251,Yea
passage,114,hr,2578,Yea
passage,114,hr,3192,Yea
passage,114,hr,2577,Yea
passage-suspension,114,hres,354,Yea
passage-suspension,114,hr,876,Yea
passage,114,hr,597,Yea
passage,114,hr,749,Yea
passage-suspension,114,hr,1853,Yea
passage-suspension,114,hr,719,Yea
passage-suspension,114,hr,1265,Yea
passage-suspension,114,hr,361,Yea
passage-suspension,114,hr,1615,Yea
passage,114,hres,321,Yea
passage,114,hres,448,Yea
passage,114,sconres,11,Yea
passage-suspension,114,hr,651,Yea
passage,114,hr,1295,Yea
passage-suspension,114,hr,2200,Yea
passage-suspension,114,hr,647,Yea
passage-suspension,114,hr,648,Yea
passage,114,hres,507,Yea
passage,114,hr,1314,Yea
passage,114,hr,240,Yea
passage,114,hr,1295,Yea
passage,114,hres,223,Yea
passage,114,hres,338,Yea
passage,114,hr,351,Yea
passage-suspension,114,hr,1480,Yea
passage,114,hr,160,Yea
passage-suspension,114,hres,295,Yea
passage,114,hres,483,Yea
passage,114,hr,2289,Yea
passage,114,hjres,35,Yea
passage-suspension,114,hr,3350,Yea
passage-suspension,114,hr,734,Yea
passage-suspension,114,hr,431,Yea
passage,114,hr,622,Yea
passage-suspension,114,hr,1553,Yea
passage-suspension,114,hr,2559,Yea
passage-suspension,114,hr,1563,Yea
passage,114,hr,3457,Yea
passage-suspension,114,hr,91,Yea
passage-suspension,114,hr,469,Yea
passage,114,hres,101,Not Voting
passage-suspension,114,hr,3493,Yea
passage-suspension,114,hr,216,Yea
passage,114,hres,163,Yea
passage,114,hr,692,Yea
passage,114,hr,10,Yea
passage,114,hres,303,Yea
passage,114,hres,48,Yea
passage-suspension,114,hr,1562,Yea
passage-suspension,114,hres,233,Yea
passage-suspension,114,hr,4239,Yea
passage,114,hr,1735,Yea
passage-suspension,114,hr,1839,Yea
passage,114,hr,650,Yea
passage,114,hr,161,Yea
passage,114,hr,1195,Yea
passage,114,hr,2029,Yea
passage-suspension,114,hr,246,Yea
passage-suspension,114,hr,720,Yea
passage,114,hjres,43,Yea
passage-suspension,114,hr,212,Yea
passage-suspension,114,hr,2256,Yea
passage-suspension,114,hr,2146,Yea
passage,114,hres,5,Yea
passage-suspension,114,hr,2288,Not Voting
passage-suspension,114,hr,1300,Yea
passage-suspension,114,hr,2297,Yea
passage-suspension,114,hr,26,Yea
passage-suspension,114,hr,606,Yea
passage,114,hr,2130,Yea
passage-suspension,114,hr,308,Yea
passage-suspension,114,hr,1382,Yea
passage-suspension,114,hr,1384,Yea
passage,114,hres,288,Yea
passage-suspension,114,hr,3578,Yea
passage,114,hr,22,Yea
passage-suspension,114,hr,37,Yea
passage-suspension,114,hr,3842,Yea
passage-suspension,114,hr,2795,Yea
passage-suspension,114,hr,1191,Yea
passage-suspension,114,hr,1557,Not Voting
passage,114,hres,255,Yea
passage-suspension,114,hr,2270,Not Voting
passage-suspension,114,hr,22,Yea
passage-suspension,114,s,178,Yea
passage-suspension,114,hr,1338,Yea
passage,114,hres,271,Yea
passage-suspension,114,s,1356,Yea
passage-suspension,114,hr,1723,Yea
passage,114,hres,529,Yea
passage,114,hres,287,Yea
passage,114,hr,511,Yea
passage-suspension,114,hres,536,Yea
passage,114,hres,370,Yea
passage-suspension,114,s,1359,Not Voting
passage,114,sjres,23,Not Voting
passage-suspension,114,hr,3114,Yea
passage,114,hr,880,Yea
passage-suspension,114,hr,2997,Yea
passage,114,sjres,24,Yea
passage-suspension,114,hr,1949,Yea
passage,114,hres,412,Yea
passage-suspension,114,hr,2820,Yea
passage-suspension,114,hr,2835,Yea
passage-suspension,114,hr,615,Yea
passage,114,hconres,55,Nay
passage,114,hconres,27,Yea
passage-suspension,114,s,2082,Yea
passage-suspension,114,hr,1259,Yea
passage-suspension,114,hr,805,Yea
passage,114,hr,719,Yea
passage-suspension,114,hr,373,Yea
passage,114,hr,538,Yea
passage-suspension,114,hr,1191,Yea
passage,114,hr,1090,Yea
passage-suspension,114,hr,2576,Yea
passage-suspension,114,hr,1324,Yea
passage-suspension,114,hr,2786,Yea
passage,114,hr,1190,Yea
passage,114,hr,2,Yea
passage,114,hres,173,Yea
passage,114,hconres,79,Yea
passage-suspension,114,hr,623,Yea
passage,114,hres,450,Yea
passage,114,sjres,8,Yea
passage,114,hr,2017,Yea
passage-suspension,114,hr,4096,Yea
passage,114,hr,4890,Yea
passage-suspension,114,hr,4855,Yea
passage-suspension,114,hr,5977,Yea
passage-suspension,114,s,719,Yea
passage-suspension,114,hr,5713,Yea
passage-suspension,114,hr,757,Yea
passage-suspension,114,hr,5859,Yea
passage-suspension,114,hr,4570,Yea
passage-suspension,114,hres,658,Yea
passage-suspension,114,hr,5388,Not Voting
passage,114,hr,5293,Yea
veto-override,114,s,2040,Yea
passage,114,hres,934,Yea
passage,114,hr,4557,Yea
passage,114,hr,6392,Yea
passage-suspension,114,hr,5963,Yea
passage-suspension,114,hr,5037,Yea
passage,114,hr,5461,Yea
passage-suspension,114,hr,897,Yea
passage,114,sjres,22,Yea
passage-suspension,114,hr,5613,Yea
passage,114,hr,1270,Not Voting
passage,114,hr,3724,Yea
passage-suspension,114,hr,6007,Yea
passage-suspension,114,hr,4820,Yea
passage-suspension,114,hr,4314,Yea
passage-suspension,114,s,1826,Yea
passage,114,hres,783,Yea
passage-suspension,114,hr,5047,Yea
passage-suspension,114,hr,5471,Yea
passage-suspension,114,hr,1567,Yea
passage-suspension,114,hr,5525,Not Voting
passage-suspension,114,hr,5658,Yea
passage,114,hr,5143,Yea
passage,114,hres,770,Yea
passage-suspension,114,hr,6076,Yea
passage-suspension,114,hr,4906,Yea
passage,114,s,304,Yea
passage-suspension,114,s,2971,Yea
passage-suspension,114,hr,4904,Yea
passage,114,hr,4775,Yea
passage-suspension,114,s,3028,Yea
passage,114,hres,744,Not Voting
passage-suspension,114,hr,3881,Not Voting
passage,114,hr,5243,Yea
passage,114,hr,2576,Yea
passage,114,hres,735,Yea
passage,114,hr,5631,Yea
passage-suspension,114,hr,5015,Yea
passage,114,hconres,112,Yea
passage-suspension,114,hr,6416,Yea
passage-suspension,114,hr,5607,Yea
passage-suspension,114,hr,5312,Yea
passage,114,s,764,Yea
passage-suspension,114,hr,3998,Yea
passage,114,hr,5424,Yea
passage-suspension,114,hr,5606,Nay
passage-suspension,114,hr,4939,Yea
passage,114,s,2943,Yea
passage,114,hr,4596,Yea
passage-suspension,114,hr,6014,Yea
passage-suspension,114,hr,598,Not Voting
passage-suspension,114,hr,2285,Yea
passage-suspension,114,hres,780,Yea
passage-suspension,114,hr,2669,Yea
passage-suspension,114,hconres,75,Yea
passage-suspension,114,hr,5625,Yea
passage-suspension,114,hr,5785,Yea
passage,114,hr,3340,Yea
passage-suspension,114,hr,4470,Yea
passage-suspension,114,hr,2901,Yea
passage,114,hr,2577,Yea
passage,114,hr,4641,Yea
passage-suspension,114,hr,6297,Yea
passage-suspension,114,hconres,121,Yea
passage-suspension,114,hr,5523,Yea
passage-suspension,114,hr,5946,Yea
passage-suspension,114,hr,3231,Not Voting
passage-suspension,114,hr,4416,Yea
passage-suspension,114,hr,5147,Yea
passage-suspension,114,hr,4843,Yea
passage,114,hr,1675,Yea
passage,114,hr,4498,Yea
passage,114,hr,3791,Yea
passage,114,hjres,88,Yea
passage-suspension,114,hr,4676,Yea
passage-suspension,114,hr,5690,Yea
passage-suspension,114,hr,5392,Yea
passage-suspension,114,hr,136,Yea
passage-suspension,114,s,3283,Yea
passage-suspension,114,hr,6393,Yea
passage,114,hres,893,Yea
passage-suspension,114,hr,5389,Not Voting
passage-suspension,114,hr,3735,Yea
passage-suspension,114,hr,5798,Yea
veto-override,114,hjres,88,Yea
passage-suspension,114,hr,4419,Yea
passage-suspension,114,hr,4336,Yea
passage,114,hr,4885,Yea
passage-suspension,114,hr,4407,Yea
passage,114,hr,5485,Yea
passage-suspension,114,hr,757,Yea
passage-suspension,114,hr,4923,Yea
passage-suspension,114,s,1252,Yea
passage,114,hr,3590,Yea
passage-suspension,114,hr,4168,Yea
passage-suspension,114,s,1550,Yea
passage-suspension,114,hr,4755,Yea
passage-suspension,114,hr,4742,Yea
passage-suspension,114,hr,5049,Yea
passage-suspension,114,hr,3537,Yea
passage,114,hr,3716,Yea
passage-suspension,114,hr,4238,Yea
passage-suspension,114,hr,2187,Yea
passage-suspension,114,hr,2646,Yea
passage-suspension,114,hr,4408,Yea
passage-suspension,114,hr,699,Yea
passage-suspension,114,hr,5587,Yea
passage,114,s,524,Yea
passage-suspension,114,hr,4743,Yea
passage-suspension,114,hres,729,Yea
passage-suspension,114,hr,4402,Yea
passage,114,s,524,Yea
passage,114,hr,3762,Yea
passage,114,hr,4992,Yea
passage-suspension,114,hr,4889,Yea
passage-suspension,114,hr,4919,Yea
passage,114,hr,4974,Yea
passage,114,hr,5119,Yea
passage-suspension,114,hr,5578,Not Voting
passage,114,hr,5538,Yea
passage-suspension,114,hr,3826,Yea
passage-suspension,114,hr,1219,Yea
passage-suspension,114,hr,5790,Yea
passage-suspension,114,hr,1815,Yea
passage,114,hr,2028,Yea
passage,114,hres,949,Yea
passage,114,hconres,89,Yea
passage-suspension,114,hres,939,Yea
passage-suspension,114,hr,6427,Yea
passage,114,hr,5055,Not Voting
passage,114,hres,751,Not Voting
passage-suspension,114,hr,5602,Yea
passage,114,hres,859,Yea
passage,114,hres,743,Yea
passage-suspension,114,hres,835,Yea
passage-suspension,114,hr,5077,Yea
passage-suspension,114,hconres,129,Yea
passage,114,hres,820,Yea
passage-suspension,114,s,1635,Yea
passage,114,hres,819,Yea
passage-suspension,114,hr,6394,Yea
passage,114,hr,5325,Yea
passage-suspension,114,hres,847,Yea
passage-suspension,114,hres,660,Yea
passage,114,hres,736,Not Voting
passage-suspension,114,hr,4586,Yea
passage,114,hr,5620,Yea
passage,114,hr,3700,Yea
passage-suspension,114,hr,670,Yea
passage-suspension,114,hr,3957,Yea
passage,114,hr,5046,Yea
passage,114,hr,766,Yea
passage-suspension,114,hr,4957,Yea
passage-suspension,114,hr,3036,Not Voting
passage,114,hres,706,Yea
passage,114,hr,5719,Yea
passage-suspension,114,hr,5422,Yea
passage-suspension,114,hr,985,Yea
passage-suspension,114,s,2426,Yea
passage-suspension,114,hr,2081,Yea
passage,114,hres,639,Yea
passage-suspension,114,hr,5019,Yea
passage,114,hres,619,Yea
passage-suspension,114,hr,5052,Yea
passage-suspension,114,hr,5659,Yea
passage-suspension,114,s,1890,Yea
passage-suspension,114,hr,4854,Yea
passage,114,hr,3662,Yea
passage,114,hr,5351,Yea
passage-suspension,114,hr,1818,Not Voting
veto-override,114,hr,3762,Yea
passage-suspension,114,hr,3447,Yea
passage,114,hr,5325,Yea
passage,114,hr,5711,Yea
passage,114,hres,649,Yea
passage,114,hres,921,Yea
passage,114,hr,6094,Not Voting
passage-suspension,114,hr,4434,Yea
passage-suspension,114,hr,4757,Yea
passage-suspension,114,hr,5320,Yea
passage-suspension,115,hr,244,Yea
passage,115,hjres,41,Yea
passage-suspension,115,hr,654,Yea
passage,115,hres,538,Yea
passage,115,hr,4015,Yea
passage-suspension,115,hr,3823,Yea
passage-suspension,115,hr,3243,Yea
passage-suspension,115,hr,699,Yea
passage-suspension,115,hr,1698,Yea
passage-suspension,115,hr,3903,Yea
passage,115,hr,1301,Yea
passage,115,hres,454,Yea
passage,115,hr,5,Yea
passage-suspension,115,hr,2061,Yea
passage,115,hjres,38,Yea
passage-suspension,115,hr,974,Yea
passage-suspension,115,hr,337,Yea
passage-suspension,115,hr,2521,Yea
passage,115,hres,11,Yea
passage,115,hres,180,Yea
passage-suspension,115,hr,452,Yea
passage,115,hr,2201,Yea
passage-suspension,115,hr,2052,Yea
passage-suspension,115,hr,1842,Yea
passage-suspension,115,hr,876,Yea
passage,115,hres,500,Not Voting
passage-suspension,115,hr,2658,Yea
passage,115,hr,3017,Yea
passage,115,hr,2396,Yea
passage-suspension,115,hr,3911,Yea
passage,115,hr,1973,Yea
passage,115,hres,352,Yea
passage,115,hr,244,Yea
passage-suspension,115,hr,3071,Yea
passage,115,hres,599,Yea
passage-suspension,115,hr,467,Yea
passage,115,hr,4324,Yea
passage,115,hjres,123,Yea
passage,115,hr,601,Yea
passage-suspension,115,hres,187,Yea
passage-suspension,115,hr,1312,Yea
passage-suspension,115,hr,4254,Yea
passage-suspension,115,hconres,90,Yea
passage,115,hjres,99,Yea
passage,115,hr,1,Yea
passage-suspension,115,hres,92,Yea
passage-suspension,115,hr,3731,Yea
passage-suspension,115,s,496,Yea
passage,115,hres,504,Yea
passage,115,hres,600,Yea
passage,115,hr,115,Yea
passage,115,hres,375,Yea
passage-suspension,115,hr,3115,Yea
passage-suspension,115,hr,1177,Yea
passage,115,hr,3922,Yea
passage,115,hr,2874,Yea
passage,115,hr,2910,Yea
passage-suspension,115,hr,1066,Yea
passage,115,hr,1,Yea
passage-suspension,115,hr,910,Yea
passage,115,hres,668,Yea
passage-suspension,115,hr,657,Yea
passage,115,hr,10,Yea
passage-suspension,115,hr,2672,Yea
passage-suspension,115,hr,2825,Yea
passage,115,hr,2810,Yea
passage,115,hr,2192,Yea
passage-suspension,115,hr,2768,Yea
passage,115,hr,3219,Yea
passage-suspension,115,hr,3562,Yea
passage-suspension,115,hres,311,Yea
passage-suspension,115,hr,39,Yea
passage-suspension,115,hr,497,Yea
passage,115,hres,548,Yea
passage-suspension,115,s,1532,Yea
passage-suspension,115,hjres,92,Yea
passage,115,sconres,3,Yea
passage-suspension,115,hr,538,Yea
passage-suspension,115,hr,1397,Yea
passage,115,hr,3003,Yea
passage,115,hres,123,Yea
passage-suspension,115,hr,423,Yea
passage-suspension,115,s,504,Yea
passage-suspension,115,hr,2866,Yea
passage-suspension,115,hres,397,Yea
passage-suspension,115,hr,582,Yea
passage,115,hr,1367,Yea
passage,115,hjres,67,Yea
passage,115,hr,428,Yea
passage-suspension,115,hr,374,Yea
passage-suspension,115,hr,1353,Yea
passage-suspension,115,hjres,76,Yea
