Category:,Congress,Bill Type,Bill Number,Vote Position
passage,103,hr,334,Not Voting
passage-suspension,103,hr,2202,Yea
passage-suspension,103,s,328,Yea
passage,103,hres,316,Yea
passage,103,hr,2401,Yea
passage,103,hres,71,Yea
passage-suspension,103,hr,3548,Yea
passage,103,hr,2518,Yea
passage,103,hres,263,Yea
passage,103,hr,2295,Yea
passage,103,hr,1876,Yea
passage,103,hres,246,Yea
passage,103,hr,2295,Yea
passage,103,hres,134,Yea
passage,103,hres,322,Yea
passage,103,hr,2739,Yea
passage,103,hres,254,Yea
passage,103,hr,2333,Yea
passage,103,hres,240,Yea
passage,103,hres,320,Yea
passage,103,hr,2491,Yea
passage,103,hres,142,Yea
passage-suspension,103,hr,3350,Yea
passage,103,hconres,39,Yea
passage,103,hr,2518,Yea
passage,103,hres,313,Yea
passage-suspension,103,s,662,Yea
passage-suspension,103,hr,829,Yea
passage,103,hres,216,Yea
passage-suspension,103,hr,2440,Yea
passage,103,hr,4,Yea
passage,103,hres,279,Yea
passage,103,hres,206,Yea
passage-suspension,103,hr,38,Yea
passage,103,hr,2491,Yea
passage-suspension,103,hr,588,Yea
passage-suspension,103,hr,2668,Yea
passage,103,hr,322,Yea
passage,103,hr,2118,Yea
passage,103,hres,293,Yea
passage,103,hres,314,Yea
passage-suspension,103,hr,3351,Yea
passage-suspension,103,hr,2535,Yea
passage,103,hres,183,Yea
passage,103,hres,172,Yea
passage-suspension,103,hr,328,Yea
passage,103,hr,1964,Yea
passage,103,s,1,Yea
passage-suspension,103,hr,1133,Yea
passage,103,hres,58,Yea
passage-suspension,103,hr,2457,Yea
passage,103,hres,298,Yea
passage,103,hres,273,Yea
passage-suspension,103,hr,965,Yea
passage,103,hr,2330,Yea
passage,103,hr,2492,Yea
passage-suspension,103,hr,1757,Yea
passage,103,hres,283,Yea
passage-suspension,103,hr,617,Yea
passage,103,hres,59,Yea
passage,103,hr,1430,Yea
passage,103,hres,302,Yea
passage-suspension,103,hr,3098,Yea
passage-suspension,103,hr,707,Yea
passage,103,hres,287,Yea
passage,103,hr,920,Yea
passage,103,hr,2351,Yea
passage,103,hr,2244,Yea
passage-suspension,103,hr,873,Yea
passage,103,hr,2403,Yea
passage,103,hres,268,Nay
passage-suspension,103,hr,2201,Not Voting
passage,103,hres,252,Yea
passage,103,hres,208,Yea
passage-suspension,103,hr,2202,Not Voting
passage,103,hres,197,Yea
passage,103,hres,262,Yea
passage,103,hres,195,Yea
passage,103,hres,5,Yea
passage,103,hr,2010,Yea
passage,103,hr,2446,Yea
passage,103,hr,20,Yea
passage,103,hr,3,Yea
passage,103,hres,250,Yea
passage,103,hjres,267,Yea
passage,103,hr,808,Yea
passage,103,hres,241,Yea
passage,103,hres,200,Yea
passage,103,hr,1159,Yea
passage,103,hr,20,Yea
passage,103,hr,2667,Yea
passage,103,hr,1335,Yea
passage,103,hr,2445,Yea
passage-suspension,103,hr,490,Yea
passage,103,hr,820,Yea
passage,103,hr,2519,Yea
passage-suspension,103,hconres,34,Yea
passage,103,hconres,64,Yea
passage-suspension,103,hr,3354,Yea
passage-suspension,103,hr,239,Yea
passage-suspension,103,hr,175,Yea
passage-suspension,103,s,252,Yea
passage,103,hres,103,Yea
passage,103,hr,873,Yea
passage,103,hres,138,Yea
passage,103,hjres,208,Yea
passage,103,hres,149,Yea
passage,103,hr,2492,Yea
passage-suspension,103,s,164,Yea
passage,103,hres,311,Yea
passage,103,hres,215,Yea
passage,103,hres,145,Yea
passage-suspension,103,hr,3353,Yea
passage-suspension,103,hres,118,Yea
passage-suspension,103,hr,750,Yea
passage,103,hr,518,Yea
passage-suspension,103,hr,4067,Yea
passage,103,hres,568,Yea
passage-suspension,103,hr,4158,Yea
passage,103,hr,1804,Yea
passage,103,hr,4277,Yea
passage-suspension,103,hr,3498,Yea
passage,103,hres,397,Yea
passage,103,hres,512,Yea
passage-suspension,103,hr,4448,Yea
passage,103,hres,416,Yea
passage,103,hr,5110,Yea
passage,103,hres,388,Yea
passage,103,hres,500,Yea
passage,103,hr,3759,Yea
passage-suspension,103,hr,2843,Yea
passage,103,hres,343,Yea
passage-suspension,103,hr,8,Yea
passage,103,hr,4624,Yea
passage,103,hr,4801,Yea
passage,103,hr,5044,Yea
passage-suspension,103,hr,967,Nay
passage-suspension,103,s,1919,Yea
passage-suspension,103,hr,5139,Yea
passage,103,hr,4779,Yea
passage-suspension,103,hr,4476,Not Voting
passage-suspension,103,hr,4533,Yea
passage-suspension,103,hr,5044,Yea
passage-suspension,103,s,1225,Yea
passage,103,hres,312,Yea
passage-suspension,103,s,986,Yea
passage,103,hr,4278,Yea
passage,103,hres,565,Yea
passage,103,hr,4606,Yea
passage,103,hres,564,Yea
passage,103,hres,570,Yea
passage-suspension,103,hr,2129,Yea
passage,103,hres,441,Yea
passage,103,s,2182,Yea
passage,103,hres,537,Yea
passage,103,hr,3221,Yea
passage,103,s,1066,Yea
passage-suspension,103,hr,4277,Yea
passage,103,s,2000,Yea
passage-suspension,103,hconres,222,Yea
passage-suspension,103,hr,3191,Yea
passage,103,hres,331,Yea
passage,103,hres,422,Yea
passage,103,s,1357,Yea
passage,103,hres,384,Yea
passage,103,hres,429,Yea
passage,103,hjres,373,Yea
passage,103,hr,3474,Yea
passage,103,hres,401,Yea
passage,103,hr,3759,Not Voting
passage,103,hr,4299,Yea
passage,103,hr,3345,Yea
passage,103,hres,579,Yea
passage,103,hconres,218,Yea
passage-suspension,103,hr,4867,Yea
passage-suspension,103,hr,4034,Yea
passage-suspension,103,hres,476,Yea
passage,103,hres,417,Yea
passage-suspension,103,hres,394,Yea
passage,103,hres,474,Yea
passage-suspension,103,s,2004,Yea
passage,103,hr,4822,Yea
passage,103,hr,4296,Yea
passage-suspension,103,hr,4278,Yea
passage,103,s,208,Yea
passage-suspension,103,hr,2947,Yea
passage,103,hr,4453,Yea
passage,103,s,1569,Yea
passage,103,hres,395,Yea
passage,103,hres,418,Yea
passage,103,hres,550,Yea
passage-suspension,103,hr,1520,Yea
passage-suspension,103,hr,4533,Yea
passage,103,hres,447,Yea
passage-suspension,103,hconres,279,Yea
passage,103,hres,526,Yea
passage,103,s,1587,Yea
passage,103,hres,461,Yea
passage,103,hres,450,Yea
passage,103,hr,4539,Yea
passage-suspension,103,hconres,286,Yea
passage,103,hres,444,Yea
passage,103,hr,4650,Yea
passage,103,hres,563,Nay
passage-suspension,103,hr,5108,Yea
passage-suspension,103,hr,4308,Yea
passage-suspension,103,hconres,290,Yea
passage,103,hr,4602,Yea
passage,103,hr,4603,Yea
passage,103,hr,4422,Yea
passage,103,hr,4568,Yea
passage,103,hres,536,Yea
passage-suspension,103,hr,3626,Yea
passage,103,hres,439,Yea
passage,103,hres,443,Yea
passage-suspension,103,s,1919,Yea
passage,103,hr,4506,Yea
passage,103,hres,523,Yea
passage,103,s,24,Yea
passage-suspension,103,hr,3636,Yea
passage-suspension,103,s,1225,Yea
passage,103,hres,556,Yea
passage-suspension,103,hr,3770,Yea
passage-suspension,103,hr,3693,Yea
passage-suspension,103,hr,4545,Yea
passage,103,hr,2473,Not Voting
passage,103,hr,4624,Yea
passage-suspension,103,sconres,31,Yea
passage-suspension,103,s,1654,Yea
passage-suspension,103,hres,329,Yea
passage,103,hjres,103,Nay
passage,103,hr,2108,Not Voting
passage-suspension,103,hr,4066,Yea
passage,103,hr,4426,Yea
passage,103,hr,4506,Yea
passage-suspension,103,hr,3813,Yea
passage,103,hr,2884,Yea
passage,103,hres,375,Yea
passage,103,hr,4650,Yea
passage,104,hres,156,Nay
passage,104,hr,117,Yea
passage-suspension,104,s,1322,Yea
passage,104,hr,889,Nay
passage,104,sconres,31,Yea
passage,104,hr,1833,Nay
passage-suspension,104,hconres,53,Yea
passage,104,hres,38,Nay
passage-suspension,104,hjres,111,Yea
passage,104,hr,2058,Yea
passage,104,hr,9,Nay
passage,104,hr,925,Nay
passage,104,hr,2002,Yea
passage,104,hr,1976,Nay
passage-suspension,104,hjres,110,Yea
passage,104,hres,135,Yea
passage-suspension,104,hjres,112,Yea
passage,104,hres,252,Nay
passage-suspension,104,s,2,Yea
passage-suspension,104,hconres,117,Yea
passage,104,hr,1854,Yea
veto-override,104,hr,1058,Nay
passage-suspension,104,hr,1240,Yea
passage-suspension,104,hr,2677,Nay
passage,104,hres,125,Yea
passage,104,hr,2076,Nay
passage,104,hr,2491,Nay
passage,104,hres,5,Nay
passage,104,hjres,102,Nay
passage,104,hr,2525,Yea
passage-suspension,104,hr,2418,Not Voting
passage,104,hres,296,Nay
passage,104,hr,2519,Yea
passage,104,hr,2274,Yea
passage,104,hres,273,Nay
passage,104,hr,2126,Nay
passage-suspension,104,hr,1804,Yea
passage,104,hres,222,Yea
passage,104,hr,1905,Yea
passage,104,hres,107,Yea
passage,104,hres,290,Nay
passage,104,hr,483,Nay
passage-suspension,104,hr,694,Yea
passage,104,hres,270,Nay
passage,104,hconres,67,Nay
passage,104,hr,1977,Nay
passage,104,hres,205,Yea
passage,104,hr,889,Yea
passage,104,hr,1530,Nay
passage,104,s,21,Yea
passage,104,hres,130,Nay
passage-suspension,104,hr,531,Yea
passage,104,hr,1058,Nay
passage-suspension,104,hr,2150,Yea
passage,104,hres,105,Nay
passage,104,hr,2126,Nay
passage-suspension,104,hr,402,Yea
passage,104,hres,179,Nay
passage-suspension,104,hr,2684,Yea
passage,104,s,244,Yea
passage,104,s,1,Yea
passage,104,hres,307,Nay
passage,104,hres,119,Nay
passage,104,hr,1854,Nay
passage,104,hres,301,Nay
passage,104,hr,2099,Nay
passage,104,hr,660,Yea
passage,104,hres,304,Yea
passage,104,s,395,Nay
passage,104,hres,140,Yea
passage,104,hr,2076,Nay
passage,104,hr,2491,Nay
passage,104,hres,192,Yea
passage,104,hconres,67,Nay
passage-suspension,104,hres,247,Yea
passage,104,hr,2002,Nay
passage-suspension,104,hr,657,Not Voting
passage,104,hres,257,Nay
passage,104,hr,39,Yea
passage-suspension,104,hr,2353,Yea
passage,104,hr,1977,Nay
passage,104,hres,88,Nay
passage,104,hr,1361,Yea
passage,104,hr,1868,Yea
passage,104,hr,2546,Nay
passage,104,hr,2020,Yea
passage,104,hr,1976,Nay
passage,104,hres,93,Nay
passage,104,hconres,17,Yea
passage,104,hr,2020,Nay
passage,104,hres,267,Nay
passage,104,hres,83,Nay
passage-suspension,104,hjres,69,Yea
passage,104,hres,253,Nay
passage,104,hr,961,Nay
passage,104,hr,1,Yea
passage-suspension,104,hr,1590,Nay
passage,104,hres,251,Nay
passage,104,hr,2126,Nay
passage,104,hres,92,Nay
passage,104,hr,2425,Nay
passage,104,hr,400,Yea
passage,104,hres,183,Nay
passage,104,hr,1868,Yea
passage,104,hr,2491,Nay
passage,104,hres,225,Nay
passage,104,hres,224,Nay
passage-suspension,104,hjres,123,Yea
passage,104,hres,226,Nay
passage,104,hr,2127,Nay
passage,104,hjres,134,Yea
passage,104,hres,291,Nay
passage,104,hres,208,Nay
passage-suspension,104,hr,716,Yea
passage-suspension,104,hr,2243,Yea
passage,104,hr,1817,Nay
passage,104,hr,2564,Yea
passage,104,hres,272,Nay
passage-suspension,104,hres,120,Yea
passage,104,hr,2099,Nay
passage,104,hres,207,Nay
passage,104,hres,322,Yea
passage,104,hres,302,Nay
passage-suspension,104,hjres,132,Yea
passage,104,hr,1817,Nay
passage-suspension,104,hr,260,Nay
passage,104,hr,1788,Not Voting
passage,104,hres,232,Nay
passage-suspension,104,hr,965,Yea
passage,104,hr,1944,Nay
passage-suspension,104,hr,562,Yea
passage-suspension,104,hr,558,Nay
passage,104,hres,271,Nay
passage,104,hres,306,Yea
passage,104,hr,1158,Nay
passage,104,hr,2770,Nay
passage,104,hconres,122,Nay
passage,104,hres,297,Nay
passage-suspension,104,hr,517,Yea
passage-suspension,104,hr,536,Yea
passage-suspension,104,hr,1296,Yea
passage,104,hres,175,Nay
passage-suspension,104,hr,869,Yea
passage-suspension,104,hr,1091,Yea
passage,104,hres,219,Yea
passage,104,hres,101,Nay
passage,104,hr,2405,Nay
passage,104,hr,665,Yea
passage,104,hr,926,Yea
passage,104,hr,1158,Nay
passage,104,hr,2586,Nay
passage,104,hr,668,Yea
passage,104,hr,2492,Nay
passage,104,hres,258,Nay
passage,104,hres,201,Nay
passage,104,hconres,109,Yea
passage,104,hres,96,Nay
passage,104,hres,155,Nay
passage,104,hres,261,Nay
passage,104,hres,256,Nay
passage,104,hres,262,Nay
passage,104,hr,1905,Yea
passage,104,hconres,203,Nay
veto-override,104,hr,956,Nay
passage-suspension,104,hr,2778,Yea
passage,104,hr,3845,Yea
passage-suspension,104,hr,1823,Yea
passage,104,hres,342,Nay
passage-suspension,104,hr,3267,Yea
passage,104,hr,1675,Nay
passage,104,hres,417,Nay
passage,104,hr,3816,Yea
passage,104,hr,2854,Nay
passage,104,hr,3517,Nay
passage,104,hr,3103,Yea
passage,104,hres,488,Nay
passage,104,hr,3448,Yea
passage,104,hr,2715,Yea
passage-suspension,104,hres,349,Nay
passage-suspension,104,hr,3008,Yea
passage,104,hr,3845,Yea
passage,104,hr,3103,Nay
passage,104,s,1124,Nay
passage-suspension,104,hr,3863,Yea
passage-suspension,104,hr,3803,Yea
passage-suspension,104,hr,3525,Yea
passage,104,hr,3666,Yea
passage,104,hr,3675,Nay
passage-suspension,104,hr,3060,Yea
passage-suspension,104,hr,3400,Yea
veto-override,104,hr,1977,Nay
passage-suspension,104,hr,4011,Yea
passage-suspension,104,hr,3841,Nay
passage-suspension,104,hr,3452,Yea
passage,104,hres,461,Yea
passage-suspension,104,hr,3923,Yea
passage,104,hr,3666,Nay
passage-suspension,104,hr,3005,Yea
passage-suspension,104,hr,3723,Not Voting
passage,104,hr,3610,Nay
passage,104,hres,540,Nay
passage-suspension,104,hr,3752,Nay
passage-suspension,104,hr,3364,Yea
veto-override,104,hr,1530,Nay
passage-suspension,104,hr,1332,Not Voting
passage,104,hconres,178,Nay
passage,104,hr,4134,Nay
passage-suspension,104,hr,3852,Yea
passage-suspension,104,hr,447,Yea
passage,104,hr,3754,Nay
passage,104,hr,3308,Nay
passage,104,hr,3517,Nay
passage-suspension,104,s,1505,Nay
passage-suspension,104,hr,4137,Yea
passage,104,hr,3396,Nay
passage,104,hres,406,Yea
passage,104,hres,482,Yea
passage,104,hconres,178,Nay
passage-suspension,104,hr,2937,Yea
passage,104,hres,375,Nay
passage,104,hr,3603,Yea
passage,104,hr,2641,Yea
passage-suspension,104,hconres,149,Yea
passage-suspension,104,hconres,167,Yea
passage,104,hres,389,Nay
passage,104,hr,1833,Nay
passage,104,hres,380,Nay
passage,104,hres,499,Nay
passage-suspension,104,hres,379,Yea
passage-suspension,104,hr,2137,Yea
passage,104,hr,1561,Nay
passage,104,hr,3415,Nay
passage,104,hr,3754,Yea
passage-suspension,104,hr,2657,Yea
passage-suspension,104,hr,3536,Yea
passage,104,hres,474,Nay
passage-suspension,104,hr,3564,Nay
passage,104,hr,3019,Yea
passage,104,hr,3448,Yea
passage,104,hres,430,Not Voting
passage,104,hres,481,Not Voting
passage,104,hr,3820,Nay
passage,104,hr,927,Nay
passage-suspension,104,hr,1627,Yea
passage,104,hres,353,Yea
passage,104,hr,2546,Nay
passage-suspension,104,hr,3159,Yea
passage,104,hres,370,Nay
passage,104,hr,3230,Nay
passage,104,hr,3021,Yea
passage,104,hr,3814,Nay
passage,104,s,1316,Nay
passage-suspension,104,hr,4000,Yea
passage,104,hres,330,Nay
passage-suspension,104,hr,4073,Nay
passage-suspension,104,hconres,145,Yea
passage-suspension,104,hr,3802,Not Voting
passage,104,hr,3816,Yea
passage,104,hres,525,Nay
veto-override,104,hr,1833,Nay
passage,104,hr,3540,Yea
passage-suspension,104,hconres,189,Yea
passage,104,hr,3539,Nay
passage,104,hres,446,Not Voting
passage-suspension,104,s,39,Yea
passage,104,hr,3562,Nay
passage,104,hr,1643,Yea
passage,104,hres,465,Nay
passage-suspension,104,hr,3759,Nay
passage-suspension,104,hjres,191,Yea
passage-suspension,104,hr,2092,Yea
passage,104,hres,528,Nay
passage,104,hr,3675,Yea
passage-suspension,104,hr,3497,Not Voting
passage-suspension,104,hr,3107,Yea
passage,104,hr,3719,Yea
passage,104,hr,3662,Nay
passage,104,hr,3610,Yea
passage-suspension,104,hr,3163,Nay
passage,104,hres,450,Nay
passage,104,hres,456,Nay
passage,104,hres,508,Nay
passage-suspension,104,hres,535,Yea
passage-suspension,104,hconres,193,Yea
passage-suspension,104,hres,470,Yea
passage-suspension,104,hr,3456,Yea
passage,104,hr,3603,Nay
passage-suspension,104,hr,4236,Yea
passage,104,hres,440,Nay
passage,104,hr,2391,Nay
passage,104,hres,419,Yea
passage,104,s,641,Yea
passage,104,hr,3019,Nay
passage,104,hr,3734,Nay
passage,104,hr,2924,Yea
passage-suspension,104,hres,316,Yea
passage-suspension,104,hr,1965,Yea
passage,104,hr,3756,Nay
passage,104,hjres,175,Yea
passage,104,hres,388,Nay
passage,104,hjres,163,Nay
passage-suspension,104,hconres,102,Yea
passage,104,hres,495,Nay
passage,104,hr,2149,Nay
passage-suspension,104,hr,3118,Yea
passage-suspension,104,hr,3161,Yea
passage,104,hjres,159,Nay
passage,104,hr,956,Nay
passage,104,s,735,Nay
passage-suspension,104,hr,2337,Yea
passage,104,hr,3755,Nay
passage-suspension,105,hr,1003,Yea
passage-suspension,105,hconres,61,Yea
passage,105,hres,160,Nay
passage,105,hr,2014,Nay
