Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,115,hjres,76,Yea
passage-suspension,115,hr,1858,Yea
passage-suspension,115,hr,2847,Yea
passage-suspension,115,hr,3551,Yea
passage-suspension,115,hr,2292,Yea
passage-suspension,115,hr,1500,Yea
passage,115,s,1094,Yea
passage-suspension,115,hr,304,Yea
passage,115,hjres,58,Nay
passage-suspension,115,hr,1117,Yea
passage,115,hr,1370,Nay
passage,115,hr,2883,Nay
passage-suspension,115,hr,132,Yea
passage-suspension,115,s,1393,Yea
passage,115,hjres,36,Nay
passage-suspension,115,hr,315,Yea
passage-suspension,115,s,782,Not Voting
passage-suspension,115,hr,2457,Yea
passage,115,hconres,71,Not Voting
passage,115,hr,2579,Yea
passage-suspension,115,hr,2464,Yea
passage-suspension,115,hr,220,Yea
passage-suspension,115,hr,863,Yea
passage-suspension,115,hres,569,Yea
passage-suspension,115,hr,1159,Yea
passage-suspension,115,hr,689,Yea
passage,115,hr,1181,Nay
passage,115,hjres,44,Nay
passage,115,hjres,57,Nay
passage-suspension,115,hr,648,Yea
passage,115,hr,4667,Yea
passage,115,hr,1304,Yea
passage,115,hres,5,Nay
passage-suspension,115,hr,2611,Yea
passage,115,hr,1695,Nay
passage,115,hr,3971,Nay
passage-suspension,115,hr,2706,Yea
passage-suspension,115,hr,2864,Yea
passage,115,hr,1343,Yea
passage-suspension,115,hr,4375,Not Voting
passage-suspension,115,hr,1679,Yea
passage-suspension,115,hr,3705,Yea
passage-suspension,115,hr,3364,Yea
passage-suspension,115,hres,355,Yea
passage,115,hres,609,Nay
passage-suspension,115,hr,2288,Yea
passage-suspension,115,hr,3979,Not Voting
passage-suspension,115,hres,502,Yea
passage-suspension,115,hr,1730,Yea
passage-suspension,115,hr,479,Yea
passage,115,hr,1638,Yea
passage,115,hr,1219,Yea
passage,115,hres,635,Nay
passage-suspension,115,hres,354,Yea
passage,115,hres,616,Yea
passage-suspension,115,hr,4173,Yea
passage-suspension,115,s,114,Nay
passage,115,hr,3180,Yea
passage-suspension,115,hr,1892,Yea
passage-suspension,115,hr,3110,Yea
passage-suspension,115,hr,2331,Yea
passage,115,hr,218,Nay
passage,115,hr,1039,Yea
passage-suspension,115,hr,1644,Yea
passage-suspension,115,hr,4323,Yea
passage-suspension,115,hres,259,Yea
passage,115,hr,3312,Yea
passage-suspension,115,hr,3317,Yea
passage,115,hr,477,Yea
passage,115,hres,289,Yea
passage-suspension,115,hr,1862,Yea
passage,115,s,114,Yea
passage-suspension,115,hr,3180,Yea
passage-suspension,115,hr,3821,Yea
passage-suspension,115,hr,1616,Yea
passage,115,hres,601,Nay
passage-suspension,115,hr,3218,Yea
passage,115,hr,849,Yea
passage,115,hres,481,Nay
passage,115,hr,1694,Yea
passage-suspension,115,s,1536,Yea
passage-suspension,115,s,1266,Yea
passage,115,hres,647,Nay
passage,115,sjres,34,Nay
passage,115,hr,1,Nay
passage-suspension,115,hr,2786,Yea
passage,115,hr,3354,Nay
passage-suspension,115,hr,1294,Yea
passage,115,hjres,42,Nay
passage,115,hr,3697,Yea
passage-suspension,115,hr,1238,Yea
passage-suspension,115,hr,2210,Yea
passage-suspension,115,hr,1719,Yea
passage-suspension,115,hr,1249,Yea
passage-suspension,115,hr,1547,Not Voting
passage,115,hr,1009,Nay
passage-suspension,115,hr,1362,Yea
passage,115,hr,2792,Yea
passage-suspension,115,hr,2547,Yea
passage-suspension,115,hr,3898,Yea
passage-suspension,115,hr,2258,Yea
passage-suspension,115,hr,1252,Yea
passage-suspension,115,hr,1297,Yea
passage-suspension,115,hr,3284,Yea
passage,115,hjres,66,Nay
passage-suspension,115,hr,1492,Yea
passage,115,hr,238,Nay
passage,115,hjres,69,Nay
passage-suspension,115,hr,2142,Yea
passage,115,hr,2842,Yea
passage,115,hr,3823,Yea
passage,115,hconres,71,Nay
passage-suspension,115,hr,965,Not Voting
passage,115,hr,79,Yea
passage-suspension,115,hres,129,Yea
passage-suspension,115,hr,1222,Yea
passage,115,hr,4,Yea
passage-suspension,115,hr,5447,Yea
passage-suspension,115,hr,2345,Yea
passage,115,hr,195,Nay
passage-suspension,115,hr,3186,Yea
passage,115,hr,3144,Nay
passage,115,hres,696,Nay
passage-suspension,115,hjres,2,Nay
passage-suspension,115,hr,4578,Yea
passage-suspension,115,hr,4989,Yea
passage-suspension,115,s,117,Yea
passage-suspension,115,hr,4203,Yea
passage,115,hres,708,Yea
passage-suspension,115,hr,5923,Yea
passage,115,hr,4296,Nay
passage,115,hr,6691,Yea
passage-suspension,115,s,534,Yea
passage-suspension,115,hr,4881,Yea
passage,115,hr,620,Nay
passage-suspension,115,s,3628,Not Voting
passage-suspension,115,hr,3542,Yea
passage-suspension,115,hr,2219,Yea
passage-suspension,115,hr,4318,Yea
passage,115,hr,1116,Nay
passage,115,hr,4293,Nay
passage-suspension,115,s,488,Yea
passage,115,hr,4790,Yea
passage-suspension,115,hr,3030,Yea
passage-suspension,115,hr,4909,Yea
passage,115,s,139,Yea
passage-suspension,115,hr,2615,Yea
passage-suspension,115,hr,7217,Yea
passage-suspension,115,hr,5273,Yea
passage,115,hr,2,Nay
passage-suspension,115,hres,792,Yea
passage-suspension,115,hr,5676,Yea
passage-suspension,115,hr,5787,Yea
passage-suspension,115,s,3661,Not Voting
passage-suspension,115,hres,676,Yea
passage,115,hr,695,Not Voting
passage-suspension,115,hr,7318,Not Voting
passage-suspension,115,s,3031,Not Voting
passage-suspension,115,s,1023,Not Voting
passage-suspension,115,hr,6652,Not Voting
passage-suspension,115,hr,5682,Yea
passage-suspension,115,s,1520,Not Voting
passage-suspension,115,hr,3008,Yea
passage,115,hres,1142,Nay
passage,115,hr,5797,Yea
passage-suspension,115,hr,6064,Yea
passage-suspension,115,s,3029,Yea
passage,115,hr,6757,Nay
passage,115,hr,6082,Yea
passage-suspension,115,s,3530,Not Voting
passage-suspension,115,s,1158,Not Voting
passage-suspension,115,hr,6227,Not Voting
passage-suspension,115,s,2276,Not Voting
passage-suspension,115,hr,4581,Yea
passage-suspension,115,hres,1063,Not Voting
passage-suspension,115,hr,6602,Not Voting
passage-suspension,115,hr,4564,Yea
passage-suspension,115,hr,2200,Not Voting
passage-suspension,115,hr,4830,Yea
passage-suspension,115,hr,7093,Not Voting
passage-suspension,115,hr,4227,Not Voting
passage,115,hres,1183,Not Voting
passage-suspension,115,s,1934,Not Voting
passage-suspension,115,s,7,Not Voting
passage-suspension,115,hr,3832,Yea
passage-suspension,115,hr,5005,Not Voting
passage-suspension,115,s,512,Not Voting
passage-suspension,115,s,2765,Not Voting
passage,115,hr,5788,Yea
passage,115,hr,2,Yea
passage,115,hr,6157,Yea
passage-suspension,115,s,3247,Not Voting
passage-suspension,115,s,3777,Not Voting
passage-suspension,115,hr,5509,Not Voting
passage-suspension,115,s,2200,Not Voting
passage-suspension,115,hr,6287,Not Voting
passage-suspension,115,hr,4451,Yea
passage-suspension,115,s,2652,Not Voting
passage-suspension,115,hr,5075,Not Voting
passage,115,hr,3249,Yea
passage-suspension,115,hr,5890,Yea
passage-suspension,115,hres,1091,Yea
passage-suspension,115,hr,5783,Not Voting
passage-suspension,115,hr,5891,Yea
passage-suspension,115,hr,1660,Yea
passage-suspension,115,hr,4946,Yea
passage,115,hr,195,Nay
passage-suspension,115,hr,835,Yea
passage,115,hr,4545,Yea
passage-suspension,115,hr,5864,Yea
passage,115,hr,5444,Yea
passage,115,hr,772,Nay
passage-suspension,115,hr,4547,Not Voting
passage-suspension,115,s,167,Yea
passage-suspension,115,s,1182,Yea
passage-suspension,115,hconres,111,Yea
passage-suspension,115,hres,285,Yea
passage,115,hr,5645,Nay
passage-suspension,115,hr,4406,Not Voting
passage,115,hr,1892,Nay
passage,115,hr,200,Nay
passage,115,hr,6237,Yea
passage,115,hr,2954,Nay
passage-suspension,115,hr,4227,Yea
passage-suspension,115,hr,3851,Yea
passage,115,sjres,57,Nay
passage,115,hr,4607,Yea
passage-suspension,115,hr,5086,Yea
passage,115,hres,727,Nay
passage-suspension,115,hr,3183,Not Voting
passage-suspension,115,hr,4854,Yea
passage,115,hr,4771,Nay
passage,115,hr,184,Yea
passage-suspension,115,hr,146,Yea
passage-suspension,115,hr,4292,Yea
passage,115,hres,734,Nay
passage-suspension,115,hr,6439,Yea
passage-suspension,115,hr,2905,Yea
passage-suspension,115,hr,4465,Yea
passage-suspension,115,hr,4258,Yea
passage-suspension,115,hr,1037,Yea
passage,115,hr,4061,Nay
passage-suspension,115,hr,4279,Yea
passage-suspension,115,hr,4744,Yea
passage-suspension,115,hr,4979,Yea
passage-suspension,115,hr,1911,Yea
passage-suspension,115,hr,2422,Yea
passage,115,hr,695,Yea
passage-suspension,115,hr,4689,Yea
passage,115,hr,6147,Nay
passage-suspension,115,hr,4335,Yea
passage,115,hr,3299,Nay
passage,115,hres,970,Nay
passage-suspension,115,hres,990,Yea
passage-suspension,115,hr,4567,Yea
passage-suspension,115,hr,4960,Yea
passage-suspension,115,hr,5247,Yea
passage-suspension,115,hr,1457,Yea
passage,115,hconres,119,Nay
passage,115,hres,1059,Nay
passage-suspension,115,hr,4910,Yea
passage,115,hr,3978,Nay
passage-suspension,115,hr,4533,Yea
passage,115,hr,5895,Yea
passage-suspension,115,hr,7328,Not Voting
passage-suspension,115,hr,7319,Not Voting
passage-suspension,115,s,3191,Not Voting
passage-suspension,115,s,3277,Not Voting
passage-suspension,115,hr,2606,Not Voting
passage,115,hres,682,Nay
passage-suspension,115,s,3367,Not Voting
passage,115,hres,1181,Not Voting
passage-suspension,115,hr,7327,Not Voting
passage,115,s,2155,Nay
passage,115,hr,6760,Yea
passage-suspension,115,hr,299,Not Voting
passage-suspension,115,hr,6207,Yea
passage-suspension,115,hr,7279,Not Voting
passage-suspension,115,hr,7293,Not Voting
passage,115,hres,1180,Not Voting
passage,115,hr,88,Not Voting
passage-suspension,115,hr,4174,Not Voting
passage-suspension,115,s,756,Not Voting
passage-suspension,115,hconres,149,Not Voting
passage-suspension,115,hr,7329,Not Voting
passage,115,hres,1160,Nay
passage-suspension,115,hr,7187,Yea
passage,115,hr,6756,Yea
passage-suspension,115,hres,1099,Yea
passage,115,hr,3,Nay
passage,115,hr,6,Yea
passage-suspension,115,hr,6729,Yea
passage-suspension,115,hr,5841,Yea
passage-suspension,115,hr,6615,Not Voting
passage-suspension,115,hr,5041,Yea
passage-suspension,115,s,825,Yea
passage,115,hr,5735,Yea
passage-suspension,115,s,2278,Not Voting
passage,115,hres,1071,Yea
passage-suspension,115,hr,6369,Yea
passage,115,hr,5895,Nay
passage-suspension,115,hr,7227,Not Voting
passage-suspension,115,s,2896,Not Voting
passage-suspension,115,hconres,148,Not Voting
passage-suspension,115,hr,6418,Not Voting
passage-suspension,115,hr,2991,Not Voting
passage-suspension,115,s,1580,Not Voting
passage-suspension,115,hr,7388,Not Voting
passage-suspension,115,s,2322,Not Voting
passage-suspension,115,hr,5687,Yea
passage-suspension,115,hr,6368,Yea
passage-suspension,115,s,2076,Not Voting
passage-suspension,115,hr,5327,Yea
passage-suspension,115,hr,4294,Yea
passage-suspension,115,hr,1222,Not Voting
passage,115,hr,2083,Nay
passage-suspension,115,hr,767,Not Voting
passage-suspension,115,s,3456,Not Voting
passage-suspension,115,s,1862,Not Voting
passage-suspension,115,s,3444,Not Voting
passage-suspension,115,hr,5655,Not Voting
passage,115,hr,2,Nay
passage-suspension,115,s,2961,Not Voting
passage-suspension,115,s,2679,Not Voting
passage,115,hr,5192,Yea
passage,115,hr,5445,Yea
passage,115,hr,6199,Yea
passage-suspension,115,s,35,Yea
passage,115,hr,5515,Yea
passage,115,hr,1153,Yea
passage,115,hres,694,Nay
passage-suspension,115,hr,5749,Yea
passage,115,hr,1625,Yea
passage-suspension,115,hr,4851,Yea
passage-suspension,115,hr,5089,Yea
passage,115,hr,2152,Nay
passage-suspension,115,hr,613,Yea
passage,115,hr,5698,Yea
passage,115,hr,1635,Yea
passage-suspension,115,hr,4467,Yea
passage,115,hr,4263,Yea
passage,115,hr,4712,Nay
passage-suspension,115,hr,5131,Yea
passage-suspension,115,hr,5793,Yea
passage,115,hr,4566,Yea
passage,115,hr,6157,Yea
passage,116,hr,2157,Yea
passage,116,sjres,53,Yea
passage,116,s,151,Yea
passage,116,hr,3055,Yea
veto-override,116,sjres,7,Yea
veto-override,116,sjres,54,Yea
passage,116,s,1790,Yea
veto-override,116,sjres,37,Yea
veto-override,116,sjres,38,Yea
passage,116,s,1790,Yea
passage,116,hr,1865,Yea
passage,116,hr,3055,Yea
passage,116,sres,212,Yea
passage,116,hjres,31,Yea
passage,116,sres,336,Nay
passage,116,sjres,50,Yea
passage,116,hr,2333,Yea
passage,116,sjres,52,Yea
passage,116,s,1,Yea
passage,116,sres,335,Nay
passage,116,sjres,36,Yea
passage,116,s,2740,Yea
passage,116,sjres,48,Yea
passage,116,hr,4378,Yea
passage,116,sjres,38,Yea
passage,116,hr,3401,Yea
passage,116,hr,3401,Yea
passage,116,hr,3877,Yea
veto-override,116,sjres,36,Yea
passage,116,hr,1327,Yea
passage,116,hr,1158,Yea
passage,116,s,47,Yea
passage,116,sres,332,Yea
passage,116,sres,331,Yea
passage,116,hjres,46,Yea
passage,116,sjres,54,Yea
passage,116,sres,333,Yea
passage,116,sjres,7,Yea
passage,116,sres,488,Nay
passage,116,hr,1957,Yea
passage,116,hr,6074,Yea
passage,116,hr,6172,Yea
passage,116,s,578,Yea
veto-override,116,hr,6395,Yea
passage,116,hr,133,Yea
passage,116,sres,483,Nay
passage,116,hr,748,Yea
passage,116,sjres,68,Yea
passage,116,s,4049,Yea
passage,116,hr,6395,Yea
passage,116,hr,5430,Yea
passage,116,hr,6201,Yea
passage,116,hr,8337,Yea
veto-override,116,sjres,68,Yea
passage,116,hjres,76,Yea
passage,117,sjres,32,Nay
passage,117,hconres,119,Yea
passage,117,sjres,38,Nay
passage,117,s,5355,Nay
passage,117,hr,7776,Yea
passage,117,s,3373,Yea
passage,117,s,2938,Yea
passage,117,sjres,46,Nay
passage,117,hr,8404,Yea
passage,117,hr,7776,Yea
passage,117,hr,1437,Nay
passage,117,sjres,37,Yea
passage,117,hr,6968,Yea
passage,117,sjres,63,Yea
passage,117,hr,1437,Yea
passage,117,sjres,60,Nay
passage,117,hr,1437,Nay
passage,117,s,3436,Yea
passage,117,hr,6617,Not Voting
passage,117,hjres,100,Yea
passage,117,sjres,39,Yea
passage,117,hr,3967,Yea
passage,117,sjres,55,Nay
passage,117,s,3373,Nay
passage,117,hr,2617,Yea
passage,117,s,3373,Nay
passage,117,s,3373,Nay
passage,117,hr,4346,Yea
passage,117,hr,4521,Yea
passage,117,hr,7108,Yea
passage,117,hr,7776,Nay
passage,117,hr,3076,Yea
passage,117,hr,7691,Not Voting
passage,117,hr,6833,Yea
passage,117,hr,1868,Yea
passage,117,sres,47,Yea
passage,117,hr,3684,Yea
passage,117,hr,1319,Yea
passage,117,hr,335,Nay
passage,117,sjres,14,Yea
passage,117,s,1605,Yea
passage,117,sjres,33,Yea
passage,117,s,610,Yea
passage,117,s,1251,Yea
passage,117,hr,3237,Yea
passage,117,s,1301,Yea
passage,117,hr,1652,Yea
passage,117,s,1260,Yea
passage,117,hr,6119,Yea
passage,117,sjres,13,Yea
passage,117,hr,5305,Yea
passage,117,sjres,15,Yea
passage,117,hr,1799,Yea
passage,117,s,914,Yea
passage,117,sres,16,Yea
passage,117,sjres,29,Nay
passage,117,sconres,14,Yea
passage,117,s,937,Yea
passage,118,hr,7463,Yea
passage,118,s,4072,Nay
veto-override,118,sjres,32,Nay
passage,118,sjres,61,Nay
veto-override,118,sjres,38,Nay
passage,118,hr,7888,Yea
passage,118,sjres,57,Nay
passage,118,s,3853,Yea
passage,118,hjres,109,Yea
passage,118,hr,2882,Nay
passage,118,sjres,58,Nay
passage,118,hjres,98,Nay
passage,118,hr,2882,Yea
passage,118,s,870,Yea
passage,118,hr,2882,Nay
passage,118,hr,815,Yea
passage,118,hr,3935,Yea
passage,118,sjres,62,Yea
passage,118,hr,2872,Yea
passage,118,hr,815,Yea
passage,118,hr,6363,Yea
passage,118,s,870,Yea
passage,118,sres,13,Yea
passage,118,hjres,42,Yea
passage,118,hjres,30,Nay
passage,118,sjres,9,Nay
passage,118,sres,21,Yea
passage,118,sres,417,Yea
passage,118,sjres,32,Nay
veto-override,118,sjres,9,Nay
veto-override,118,sjres,24,Nay
passage,118,sjres,42,Nay
passage,118,hjres,45,Nay
veto-override,118,sjres,11,Nay
passage,118,hjres,7,Yea
passage,118,hr,3746,Yea
passage,118,sjres,24,Nay
passage,118,sjres,11,Nay
passage,118,hjres,44,Nay
passage,118,hr,2670,Yea
passage,118,sjres,23,Nay
passage,118,sjres,43,Nay
passage,118,s,2226,Yea
passage,118,hr,4366,Yea
passage,118,hr,5860,Yea
passage,118,hr,662,Nay
passage,118,hjres,39,Nay
passage,118,sjres,38,Nay
passage,118,hjres,26,Yea
passage,118,sjres,18,Nay
passage,118,s,316,Yea
passage,118,hjres,27,Yea
passage,119,sconres,7,Nay
passage,119,s,5,Yea
